code,name,altname,label,x,y
E05004668,St Michael,,E05004668,447847.892613773,128373.560940127
E05000627,Wandsworth Common,,E05000627,526857.017964086,173587.976938735
E05002290,Basildon,,E05002290,458086.258783426,179196.275866697
E05004255,St Johns,,E05004255,617546.623817082,217535.452187795
E05000103,Welsh Harp,,E05000103,520850.040521729,186737.51439219
E05000708,Longsight,,E05000708,386840.510873656,395401.704334615
E05008025,Bedlington West,,E05008025,424052.211076619,582064.311594357
E05008692,Saughall and Mollington,,E05008692,337581.591891319,371809.357833583
E05001820,Uppingham,,E05001820,485927.475441085,299428.217145181
E05008332,Box and Colerne,,E05008332,382356.679708433,170214.456643772
E05004134,New Town,,E05004134,600607.763660022,224458.225031341
E05004627,Westheath,,E05004627,485718.344001301,156475.257766592
E05000588,Weavers,,E05000588,533972.952392192,182570.87962148
E05001678,Newington,,E05001678,506854.678374527,428567.849176016
E05001384,Sowerby Bridge,,E05001384,406420.601622195,423822.107359583
E05000548,Riverside,,E05000548,533978.067222357,179741.115708247
E05006332,North Bay,,E05006332,503676.821538853,489925.064002303
E05003614,Teign Valley,,E05003614,282589.736857806,86923.9323781445
E05006398,Worksop North East,,E05006398,459093.207378305,381067.651920003
E05008566,Cleeve Grange,,E05008566,394589.863422111,226665.104878461
E05003325,Brimington South,,E05003325,440094.471415902,372603.846119569
E05005436,Loughborough Lemyngton,,E05005436,453438.164295028,321066.541518685
E05004672,Swanmore and Newtown,,E05004672,459804.865193723,114487.55577567
E05006356,Selby South,,E05006356,462594.854538345,431357.618354318
E05000846,Bryn,,E05000846,356325.069600491,401063.922580344
E05000047,Coppetts,,E05000047,528068.04880433,191879.985086449
E05000387,Cremorne,,E05000387,526732.173076186,177434.586956036
E05008218,Falmouth Arwenack,,E05008218,180494.154805101,32540.8197455527
E05003135,St Michael's,,E05003135,299582.334763773,529642.908853616
E05002337,Central,,E05002337,498167.272825236,180478.17476664
E05003934,Conquest,,E05003934,580694.576321398,112346.877999346
E05004361,Tibberton,,E05004361,373557.634062305,222484.926487284
E05001341,Baildon,,E05001341,416054.289975917,439881.953221806
E05002440,Woodingdean,,E05002440,536267.858777306,105637.735272843
E05005499,Gaddesby,,E05005499,473627.718634652,314030.451215813
E05003284,Belper North,,E05003284,434307.791329875,348601.58799734
E05007207,Kesgrave West,,E05007207,621438.414772013,244938.766631174
E05001216,Washwood Heath,,E05001216,410669.847977987,287978.544295713
E05001288,Dorridge and Hockley Heath,,E05001288,415387.506234133,274875.982049003
E05002341,Colnbrook with Poyle,,E05002341,503096.745377088,177206.854169245
E05007589,Ham,,E05007589,502198.548866048,102880.38447398
E05008308,Stokeclimsland,,E05008308,232910.534820415,76865.7374203942
E05007508,Paddox,,E05007508,452242.877831722,273220.845597591
E05007176,Haverhill West,,E05007176,565321.51657528,245688.67082712
E05007977,Dawdon,,E05007977,442754.002664384,548434.093642226
E05000757,West Heywood,,E05000757,383545.831855915,410195.716647409
E05003697,Blandford Damory Down,,E05003697,388612.028387978,107248.258803161
E05000592,Chapel End,,E05000592,537792.06613288,190587.557866798
E05005738,Queen's,,E05005738,605728.619205324,296052.717590523
E05001217,Weoley,,E05001217,402128.894430016,280890.016377653
E05007384,Parkside,,E05007384,489273.183502853,159820.553419016
E05000242,Leabridge,,E05000242,535226.249464864,186281.788967389
E05000753,Smallbridge and Firgrove,,E05000753,391571.650684635,413672.045969603
E05007380,Heatherside,,E05007380,490358.405781414,159603.070721701
E05002111,Watcombe,,E05002111,291285.54527925,67286.1540126292
E05005702,Gainsborough North,,E05005702,481659.562848148,390828.107639797
E05003116,Boltons,,E05003116,324953.728934055,534222.032171544
E05007554,Radford Semele,,E05007554,436335.061390199,265245.050954021
E05001375,Hipperholme and Lightcliffe,,E05001375,413342.514286645,425458.390393919
E05003422,Coal Aston,,E05003422,436454.164336615,379611.507919476
E05002370,Sunningdale,,E05002370,494984.870492847,167120.198480697
E05006043,Little Brook,,E05006043,455012.478570386,233716.251256614
E05005578,Marshchapel,,E05005578,537000.133837051,396375.366253518
E05001303,Bentley and Darlaston North,,E05001303,398408.796638501,298077.014735954
E05006842,Neroche,,E05006842,332133.669810881,115591.109230238
E05004447,"Overton, Laverstoke and Steventon",,E05004447,451708.230829897,148616.672145575
E05002059,Kings Chase,,E05002059,365468.244373131,174266.924799524
E05001744,Town,,E05001744,489964.611140816,411867.82237443
E05007014,Baswich,,E05007014,394976.511488542,321997.869761746
E05005294,Billington and Old Langho,,E05005294,371371.414013138,435769.091173327
E05008402,Trowbridge Adcroft,,E05008402,385709.607107792,158740.142993621
E05000497,Bridge,,E05000497,541860.053945137,191834.674978083
E05008384,Redlynch and Landford,,E05008384,423154.387802305,119757.47816017
E05006418,Stapleford North,,E05006418,449326.690305944,338451.659346756
E05008550,Queen Eleanor and Buccleuch,,E05008550,490346.11676404,281281.775990736
E05002378,Evendons,,E05002378,479628.468813147,167752.73690096
E05008877,Newgate,,E05008877,454699.735715042,360891.048117292
E05008827,Brookside,,E05008827,479818.976231395,263348.195786715
E05007456,West Byfleet,,E05007456,504506.074533367,160722.782399613
E05008559,Colne Valley,,E05008559,405268.913820353,412570.322088759
E05008076,Shilbottle,,E05008076,415107.514657471,603108.935712543
E05008026,Bellingham,,E05008026,376919.942056812,591020.129607017
E05007166,Barrow,,E05007166,578187.884926756,263784.585098696
E05007967,Chester-le-Street North and East,,E05007967,427505.78057699,550920.756267067
E05005899,New Costessey,,E05005899,618660.524491621,310461.035221663
E05000971,Rock Ferry,,E05000971,333330.250194791,386672.605492245
E05006648,Witney Central,,E05006648,434841.300500249,210221.942229383
E05000170,Acton Central,,E05000170,520091.242678626,180970.759116402
E05004719,Bishop's Stortford Silverleys,,E05004719,547374.272322536,221770.009121576
E05005098,Salmestone,,E05005098,635875.951268871,169304.818012547
E05000528,South Richmond,,E05000528,518716.225608476,174555.486429837
E05000279,Stroud Green,,E05000279,531029.315969847,187938.096600086
E05003402,Hope Valley,,E05003402,414122.630973721,387617.013715888
E05004160,Loughton Broadway,,E05004160,544661.599501972,197023.598942592
E05004961,Town and Pier,,E05004961,630318.855425017,139962.968186953
E05007502,Hillmorton,,E05007502,453774.077476961,273537.78504667
E05008802,Sandy,,E05008802,517271.154244315,249872.591100108
E05008003,Sherburn,,E05008003,433405.357311007,543428.840377642
E05006417,Nuthall West and Greasley (Watnall),,E05006417,450627.623252755,346175.585161917
E05000978,Darfield,,E05000978,441626.258827569,404762.286019894
E05000179,Hanger Hill,,E05000179,518515.672396886,182186.761505684
E05004529,Titchfield Common,,E05004529,452371.235128988,106790.776412064
E05004585,"Bramshaw, Copythorne North and Minstead",,E05004585,426681.118019798,112924.798773536
E05003677,Corfe Mullen South,,E05003677,398262.583287862,95413.2289012466
E05000791,Heatons North,,E05000791,387754.099687924,392219.469040745
E05005939,Tower Hill,,E05005939,486657.585143694,287852.684866976
E05005138,Paddock Wood East,,E05005138,568486.538634227,144631.392875778
E05005304,Littlemoor,,E05005304,374755.443268547,440932.741177701
E05003499,Pinhoe,,E05003499,295794.755819558,94336.3084689927
E05000516,Barnes,,E05000516,522503.691367556,177134.228367556
E05003711,Motcombe and Ham,,E05003711,384108.979601288,125684.003604418
E05006964,Audley and Bignall End,,E05006964,379729.761401406,351683.666703867
E05001463,Wakefield West,,E05001463,431687.592884248,419519.392319504
E05002643,Great Missenden,,E05002643,489286.442663011,201315.685157971
E05002681,Downley and Plomer Hill,,E05002681,484476.725152091,195536.80439445
E05008327,Aldbourne and Ramsbury,,E05008327,426816.836416302,173521.30190931
E05004635,Broughton and Stockbridge,,E05004635,433467.350145486,135631.970045058
E05003141,Warnell,,E05003141,331287.656048768,541213.167218168
E05003940,St Helens,,E05003940,581389.991100301,111476.990865635
E05008730,Ford Green and Smallthorne,,E05008730,388864.697450948,350405.956484938
E05003685,St Leonards and St Ives East,,E05003685,412310.03187098,103286.401820909
E05003547,Ilfracombe East,,E05003547,253640.605245012,146527.483878762
E05000553,The Lane,,E05000553,534229.891460571,176137.639197468
E05002660,Burnham Lent Rise,,E05002660,492448.502252704,181717.49289975
E05008886,Ransom Wood,,E05008886,457519.718250728,359230.009792862
E05000997,Adwick,,E05000997,454237.934618104,408753.243621294
E05002045,Boyd Valley,,E05002045,373936.296589529,174184.506133459
E05000742,Central Rochdale,,E05000742,389979.020953328,413907.348105005
E05000196,Cockfosters,,E05000196,528060.577816204,197406.965720563
E05007393,Felbridge,,E05007393,535897.021139856,140754.57402563
E05005187,Central,,E05005187,331469.585612991,427454.194992039
E05003482,Seaton,,E05003482,324213.71405728,90925.3478281528
E05005986,Woodford,,E05005986,495813.699244121,275414.906450207
E05001734,Brigg and Wolds,,E05001734,501848.833284636,413788.767657609
E05000376,Junction,,E05000376,529369.224647724,186557.712178397
E05003311,Pinxton,,E05003311,445414.486981672,355308.642327471
E05000236,De Beauvoir,,E05000236,533176.205967743,184047.049392792
E05004711,Tring Central,,E05004711,492421.006634519,212769.161367219
E05001518,Ormesby,,E05001518,453378.348243479,516322.548798439
E05001683,Southcoates East,,E05001683,513163.919398977,430489.346637172
E05007354,Egham Town,,E05007354,500946.85136015,171282.87206656
E05004182,Harlow Common,,E05004182,546937.702269424,208418.751794884
E05004828,Langleybury,,E05004828,508013.747125562,200468.507406621
E05004029,Nethermayne,,E05004029,571286.132103573,187020.087828571
E05003672,Ameysford,,E05003672,406837.423034537,101438.176948453
E05004983,Barming,,E05004983,571209.297637948,154298.60736304
E05003928,Upperton,,E05003928,560593.249687497,100017.297613116
E05003129,Keswick,,E05003129,331014.450929258,518290.735332647
E05001440,Roundhay,,E05001440,432833.545912967,437660.338164255
E05008735,Hartshill and Basford,,E05008735,386745.17018433,345985.653028427
E05004785,Ashley,,E05004785,517076.722802954,207211.125023074
E05000758,West Middleton,,E05000758,385489.339693579,407129.059251524
E05000637,Knightsbridge and Belgravia,,E05000637,527333.967144931,179977.6519145
E05006543,Wroxton,,E05006543,439678.74726412,242913.7882494
E05004503,Eastleigh Central,,E05004503,445638.734313607,118810.994834361
E05004664,St Barnabas,,E05004664,446638.127323239,130737.322969784
E05008222,Falmouth Trescobeas,,E05008222,179313.311554847,32995.7553672465
E05004512,Hiltingbury West,,E05004512,443122.157416988,122138.21768671
E05003924,Old Town,,E05003924,558103.739956561,99411.1578937405
E05003125,Ewanrigg,,E05003125,305785.197586874,533827.75180424
E05002396,Wokingham Without,,E05002396,482720.695775017,166041.731006702
E05003687,Stapehill,,E05003687,405539.550614969,100861.068116315
E05005191,Freckleton East,,E05005191,343993.860274744,429128.027380758
E05000969,Pensby and Thingwall,,E05000969,327610.53455895,384497.711005471
E05000168,West Thornton,,E05000168,530968.897717655,167579.751206859
E05000081,St Mary's,,E05000081,549278.363671413,173363.138915881
E05004508,Hedge End Grange Park,,E05004508,449609.00585163,114394.657963286
E05008382,Pewsey Vale,,E05008382,411412.531119114,158227.04364689
E05006761,"Ashwick, Chilcompton and Stratton",,E05006761,364099.586062948,149493.739744707
E05000880,Shevington,,E05000880,341424.336574066,400575.910878965
E05006424,Bonington,,E05006424,457357.457482508,346330.484267894
E05008722,Broadway and Longton East,,E05008722,392136.144301069,343088.015281744
E05007361,Woodham,,E05007361,503787.983113358,161958.763829602
E05004888,Saxon Shore,,E05004888,606076.234066935,138033.70548955
E05004089,Canvey Island Winter Gardens,,E05004089,579373.924334191,184654.431934021
E05005374,Skelmersdale North,,E05005374,347829.173594524,406496.638483098
E05006939,Alrewas and Fradley,,E05006939,415793.295716001,313927.663046698
E05001423,Garforth and Swillington,,E05001423,439831.373604481,431425.358800681
E05005439,Loughborough Shelthorpe,,E05005439,453715.586202084,317366.898414748
E05004342,Christchurch and English Bicknor,,E05004342,357625.622117639,213575.876709646
E05000451,Rushey Green,,E05000451,537649.062872237,173740.696829391
E05001702,Minster and Woodmansey,,E05001702,505150.040032909,437679.198233791
E05003538,Central Town,,E05003538,256174.745130539,133118.427743578
E05003983,Salehurst,,E05003983,574834.515279494,125682.399261951
E05003182,Bootle,,E05003182,311446.042908595,493048.915718449
E05008619,Congleton West,,E05008619,385038.598411377,363174.771950416
E05006872,Taunton Fairwater,,E05006872,322214.387895267,125479.455068871
E05008618,Congleton East,,E05008618,388347.201596349,363148.030105686
E05003705,Gillingham Town,,E05003705,381061.327394777,126201.686510499
E05006644,North Leigh,,E05006644,438845.095601018,213757.381426537
E05007202,Framlingham,,E05007202,628852.376014546,266072.526991737
E05008894,Berrow,,E05008894,328835.959403598,154667.157755793
E05002220,St Laurence,,E05002220,586257.640786403,188475.740371393
E05005385,Cabus,,E05005385,348811.887896268,448076.845315151
E05001595,Norton South,,E05001595,355188.300788723,380422.606800004
E05002653,Seer Green,,E05002653,496828.463781425,192468.710172491
E05005857,Mundesley,,E05005857,632038.142705378,333763.038992626
E05007419,Farnham Bourne,,E05007419,485103.036904027,144758.992424134
E05005056,Abbey,,E05005056,602453.199871036,161350.467392579
E05008705,Winsford Swanlow and Dene,,E05008705,364685.071982362,363865.100364956
E05006595,Watlington,,E05006595,469764.792877281,193844.993156675
E05001806,Braunston and Belton,,E05001806,483825.64411458,303436.667892071
E05001007,Finningley,,E05001007,466043.552593301,401084.202693133
E05008354,Corsham Town,,E05008354,388659.321276266,170806.15563399
E05006288,Middleton Tyas,,E05006288,423081.54492501,504625.236632709
E05007411,"Alfold, Cranleigh Rural and Ellens Green",,E05007411,505656.598564378,135761.512879876
E05004286,Wenden Lofts,,E05004286,545434.837020487,237709.816794167
E05000925,Rainford,,E05000925,348521.899608746,400554.529073111
E05000124,Petts Wood and Knoll,,E05000124,544730.63304781,167255.458242133
E05001600,Birchwood,,E05001600,365719.607388431,392134.322533108
E05005956,Moulton,,E05005956,478759.974570143,267160.416721024
E05005157,Gawthorpe,,E05005157,379770.705328349,434020.02802479
E05003303,Barlborough,,E05003303,447362.997513474,377707.678186613
E05006597,Woodcote,,E05006597,464062.653114612,182175.793616752
E05000441,Crofton Park,,E05000441,536381.906751805,174073.759732382
E05000534,Brunswick Park,,E05000534,533088.126739018,176713.423680709
E05007230,Blything,,E05007230,641928.226440204,279566.043369768
E05004632,Anna,,E05004632,434388.060606685,142395.293299161
E05001389,Ashbrow,,E05001389,415247.361219005,419958.291298557
E05003633,Torrington,,E05003633,250042.963240545,120225.376055948
E05008481,"Brading, St Helens and Bembridge",,E05008481,461841.46620665,87751.1071706813
E05002360,Eton and Castle,,E05002360,497284.71654702,177110.85141299
E05000934,Blundellsands,,E05000934,330104.779332693,400333.347917506
E05005441,Loughborough Storer,,E05005441,452498.348945385,320124.949015385
